5999959919,9
6677756611,6
5999955515,5
5929199995,9
5999955595,5
9999999999,9
9999999999,9
9999999919,9
8288188888,8
6677666616,6
8299988898,8
5991955515,5
2227666627,7
9999999919,9
9999999999,9
5991955515,5
8221188888,8
9999999999,9
2222252211,1
2227232321,2
5927155515,5
9999999999,9
8288188888,8
8699188888,8
8281188888,8
9999999999,9
6699979913,9
9999179999,9
2227733321,2
2621477111,1
6677666616,6
2222221111,1
5927155515,5
9999999999,9
8277188888,8
6677666616,6
8227188888,8
9999199919,9
5221658591,5
7277777717,7
9999999999,9
2222221121,1
8228188888,8
8688888888,8
5221155515,5
9621178711,9
6677666676,6
6477666616,6
8221188818,8
9999999999,9
5927155515,5
9999999999,9
2221222221,2
9999999999,9
4444744414,4
9999999999,9
9929971915,9
9999999999,9
9999999999,9
6477466616,6
2222222221,1
9999999999,9
2222272121,2
2222233123,3
2227776607,7
9999999999,9
8281188818,8
9999999999,9
5221255515,5
2227222111,2
8291188888,8
2227222121,2
2277776727,7
8287188888,8
4444444414,4
2222222121,1
7677177717,7
9999999999,9
9999198919,9
5939155515,5
9999999999,9
5921155515,5
9999999999,9
9999999999,9
6677666616,6
9999995999,9
9999199919,9
2222222221,2
6677766616,6
9999999999,9
2227222121,9
9999999999,9
6699199719,9
8288188818,8
8288888888,8
2222233321,3
1929995911,9
5637155515,5
8289188818,8
9999999999,9
5999999999,9
9999999919,9
8288888888,8
2227333223,3
2222222221,3
9999999999,9
8227188888,8
8297188888,8
8617188888,8
7677777717,7
9999999999,9
9999999999,9
8241188888,8
5999955595,5
6677766616,6
8288888888,8
9999999999,9
5927155515,5
6677666616,6
2227676623,7
9999999999,9
9999999999,9
4444444414,4
9999999999,9
8288888888,8
7929988898,9
8211188888,8
9999999999,9
2222222211,1
8688188888,8
9999991999,9
4434444414,4
2222211221,2
9999999999,9
2222231111,1
9999999999,9
5993033393,3
2227221111,2
8288188888,8
2227222121,2
2647188811,8
5999955595,5
2227231121,3
4444444414,4
8288188888,8
5427784818,9
2227766627,7
7677777717,7
2221111111,1
5999955595,5
5929155515,5
8288888818,8
9999999999,9
9999999999,9
2277777717,7
8288888888,8
2227666626,7
5999999919,9
9999999999,9
5929078811,9
8288188818,8
9999999999,9
8221188818,8
5277155515,5
5999955515,9
5927155515,5
2227772621,7
7637677707,7
9997177711,9
2227211111,2
9999999999,9
5221133313,3
8911188818,8
9999999999,9
8288188888,8
2222222221,1
2929699911,9
6227188888,8
7277777717,7
2222222221,1
4444444414,4
9999999999,9
9999999999,9
8221188828,8
7677777111,7
8287188818,8
8627177811,9
2227222211,1
9999999999,9
9999999999,9
5927155515,5
2277776627,7
5929155595,5
9927292911,9
8221188888,8
9999955999,9
9999999999,9
2227666627,7
2223211221,7
5999955515,5
4444444414,4
8281188818,8
8218188888,8
7621149711,9
2221113313,3
1227221211,2
9999999999,9
9999999999,9
8631188818,9
9999999999,9
9999999999,9
4444444414,4
9999999999,9
9999979919,7
9999999999,9
9999999999,9
3222227111,1
9999959999,9
2227111311,3
9999999999,9
5221155595,5
9999999999,9
8211188818,8
8221188888,8
9999999999,9
2227255511,5
4444444414,4
6677666616,6
8288188881,8
8247188888,8
4444444414,4
2227222111,1
4444444614,6
5911155515,5
3229333313,3
2227233313,3
6647666616,6
5927155515,5
9999999999,9
8287188888,8
2227233323,3
5937355515,5
2227333323,3
2227211221,1
9929999919,9
5227155515,5
4444444414,4
8688888818,8
9999999999,9
5937155515,5
8281188888,8
8288188888,8
9999999999,9
9999999999,9
8221188888,8
7621178818,8
9999999999,9
6277666616,6
5999955515,5
9999993999,9
2222211211,2
5999958998,8
6677774716,7
8227188818,8
2222222121,1
2229133313,3
2227766627,7
5921155515,5
8229188818,8
2222221121,1
8999989919,9
5921955505,5
9999999911,9
2923273313,3
2222222121,2
2222232121,3
8211188888,8
5991155515,5
8281188888,8
9999999999,9
9999999919,9
8281188888,8
9999999999,9
6421178818,9
2227777727,7
9999999999,9
9999999999,9
8628188888,8
9999999999,9
9999999999,9
2222222221,2
2227233323,3
8288188888,8
5227355515,5
4444444414,4
9999999999,9
9999999999,9
8288188888,8
5221155511,5
8687888888,8
2222221111,1
5221155515,5
6447444496,6
5927155515,5
5999955595,5
5929155595,5
2222222121,1
2227221221,2
9999999999,9
7291178818,9
8911177711,9
2222222221,2
8988188818,8
9999999999,9
9999999999,9
8288188818,8
5927155515,5
8228188888,8
8218188888,8
9999999999,9
8687188818,8
9999999919,9
9999999999,9
5937955515,5
3221221111,1
5927155515,5
2227233313,3
6677666616,6
7288888888,8
9999999999,9
6997999919,9
7627177717,7
8281188818,8
7227777212,7
8288188888,8
9999999999,9
2919179791,9
5927155505,5
8288188818,8
9999999919,9
8688188888,8
9999999999,9
9999999999,9
9999999999,9
5227155515,5
8688188818,9
9999979999,9
9999999999,9
4444444414,4
8628188818,9
6677666616,6
8287888888,8
8627188818,8
2222222211,1
9999999999,9
6677666616,6
9999999999,9
2222221121,2
8281188818,8
7221178818,8
2221211121,3
6267666610,6
7677777717,7
9627174818,8
8288178828,8
4444444404,4
6248188818,8
2222222222,2
9999199999,9
9999999999,9
8618188818,8
9999999999,9
9999999999,9
5939155515,5
9929195919,9
8228188888,8
2227222221,2
8291188888,8
8281188888,8
9999999999,9
4477744414,4
8281188888,8
9999999999,9
5909955515,5
8227188888,8
7677177717,7
8221188888,8
9999999919,9
5991199911,9
2221211111,1
2222221221,2
2227211211,2
2221211121,2
9999999999,9
2222222210,2
9999999999,9
9999999919,9
2222221211,2
8687188888,8
7677777717,7
5921155515,5
5991955515,5
5929155515,5
9929199919,9
8288188888,8
9999997999,9
2222221111,2
8281188818,8
4444444474,4
8221188888,8
6477766616,6
9999973999,9
8288188888,8
9999199919,9
9999999999,9
6444444404,4
9999999999,9
2222233373,3
9999999999,9
5621187810,9
8228188888,8
5227155515,5
9999999999,9
2227772713,7
2227132221,2
5287888828,8
9999999999,9
9999999999,9
9629177701,9
5999955595,5
8988188888,8
9999999999,9
5927155515,5
9999999999,9
8281188888,8
2222222121,2
5299955515,5
8221188888,8
8221188818,8
8287888818,8
7227188888,8
2277772727,7
6277666616,6
4444444474,4
2221197911,9
8221188888,8
9999999999,9
9999999919,9
5927155515,5
9999999999,9
5927155515,5
9999999999,9
9999199919,9
6999199913,9
9999999919,9
8288188888,8
2221188811,8
5621171111,7
6677766616,6
8288188888,8
5921155515,5
2227233313,3
6677666616,6
9999999999,9
9999999999,9
9999999999,9
9999999999,9
5911159999,9
5611157505,5
8288888811,8
9999999999,9
6677777727,7
8999989919,9
8288188888,8
9999999999,9
9999999999,9
9999999999,9
9999999999,9
6437666646,6
8227178818,8
2221133313,3
5999155595,5
8288188888,8
2222221121,1
9999178799,9
2221151515,5
9929078711,9
5999955595,5
8228188818,8
8287188888,8
2627077711,9
4444444494,4
7288188888,8
8288188888,8
8297188888,8
6281179818,9
5999955515,5
7677777717,7
9999999999,9
5997955515,5
8688188888,8
9999999919,9
9999999999,9
2222222221,2
2999999999,9
8221188811,8
8281188888,8
9999999999,9
9999999999,9
9999999999,9
9999999999,9
8288888888,8
6677666616,6
9999195919,9
5927155515,5
8988188818,8
5921155515,5
9999999999,9
5227655515,5
9999999999,9
9999999999,9
5927155515,5
8288888888,8
6677666616,6
4444444414,4
7221155515,5
9999999999,9
8211188818,8
9999999991,9
7221177711,7
2221212121,1
9999999998,9
9989899919,9
9999999999,9
2221188818,8
9999999999,9
6677776677,7
9999999999,9
8287188888,8
9999999999,9
2227722211,2
9999999999,9
5997955515,5
8288888888,8
2222222211,1
6667677717,7
8888887888,8
8288888888,8
9999999999,9
8681188818,8
9999999999,9
8611177818,8
2227232221,3
6474444444,4
8288188888,8
1927155515,5
9999999919,9
4444444404,4
9999999999,9
9999999919,9
8288188888,8
5929995999,9
9999999999,9
7627188888,8
5999955515,5
5227155515,5
9999999999,9
5927155515,5
8681188818,9
9999999995,9
2222222121,1
1677777717,7
1227777717,7
9999999999,9
2929189899,9
9997998999,9
8221188888,8
9999999999,9
6227766623,7
2227233321,3
9999999999,9
8281188818,8
5271155505,5
8211188818,8
4444444414,4
2223133213,3
2222222221,1
9929199919,9
8281188888,8
9999995999,9
8281188818,8
9999999999,9
2227233323,3
2222222221,2
9999999999,9
8281188888,8
2227232213,3
2227676747,7
2222222211,2
2633077711,9
5627155515,5
9999998999,8
8688888888,8
7647766616,6
9999177999,9
9999999999,9
8281188818,8
6227666627,7
5927155515,5
8211188888,8
9929179817,9
2221232213,3
9999998999,8
9999999999,9
6627676627,7
6677666676,6
8288188881,8
9999999999,9
5999955505,5
2222222121,1
5221155515,5
8288188818,8
9999999999,9
9999999999,9
9999999999,9
5221113111,9
9999999999,9
9999999999,9
9999999999,9
9999999999,9
9947199919,9
8247188818,8
6227666616,6
9999999999,9
8988188888,8
6647166616,6
8221188818,8
6677666646,6
2222222221,2
2222212112,1
2222253211,3
6677666646,6
8281188888,8
4444444414,4
8211188888,8
5921155515,5
9999999999,9
2229133313,3
2221211121,1
5999955515,5
8288188818,8
6677666616,6
5921155515,5
2227766627,7
8287188818,8
9999999999,9
3221155511,5
2222222221,2
4444444414,4
8299188918,9
4444444474,4
5921155515,5
2227222111,1
5924178711,9
7227188818,8
8929188911,8
9999195915,9
9999999999,9
8288888888,8
9999999919,9
2999979999,9
9999999999,9
8228188888,8
2221188818,8
7677777777,7
9999199997,9
9999999919,9
8288188888,8
9979799999,9
9999999999,9
9999999919,9
9999999999,9
9999999999,9
4444444414,4
9999999911,9
9929177711,9
2222222211,1
2221133313,3
8637187811,9
8288188818,8
5221155515,5
9999999999,9
2227222221,2
1227221211,1
9999999999,9
7928188888,8
2227122121,2
9999999999,9
6677674716,6
9999999999,9
9999999999,9
8688188818,8
5997155515,5
9999999999,9
5221177911,9
9999999999,9
9999999999,9
6477666616,6
9999999919,9
5227172111,1
8221188888,8
8221188888,8
8288888888,8
9999979999,9
9999999999,9
5999955515,5
8681177711,9
4444444414,4
2227677727,7
9999999999,9
2222211121,3
8637488818,9
9677199919,9
2227233323,3
2221233323,3
9999999999,9
3221233371,3
9999999999,9
9999979999,9
8281188818,8
6677777717,7
5291155515,5
1227221211,1
8221188888,8
2222222221,2
9999999999,9
9999999999,9
6677666616,6
9999999999,9
9929799999,9
9999999999,9
2221257521,1
8288888888,8
6647454516,6
6927179818,9
9999999999,9
2227233383,3
9999999999,9
4444444444,4
9999994999,9
9999999999,9
6677666616,6
9999999999,9
9999999999,9
8288188888,8
9929999999,9
9999199919,9
5999999999,9
1221621121,1
4444444474,4
8288888818,8
2221188888,8
2227233313,3
2222222211,1
8227127811,9
9921199911,9
8228188818,8
2227222323,3
5637155515,5
9999999999,9
7677777717,7
9927179811,9
2227222121,2
2222333213,3
9999999999,9
6677766616,6
5221171111,5
8611188811,9
8227188888,8
4477744414,4
9929959999,9
7288188888,8
7677777717,7
2227771711,2
8288188888,8
3611075711,9
9999999999,9
9999999999,9
5927155515,5
5921179911,9
8288888888,8
8288888888,8
9999999999,9
8281188888,8
2222288828,8
9999955999,9
5911177918,9
1227212121,1
9999999999,9
4444444414,4
8281188888,8
9999999999,9
2221133313,3
8688888888,8
9999999999,9
2222222121,2
7677777717,7
9917184819,9
9999994919,9
8227187728,8
8227188881,8
9999999919,9
9999999999,9
8287188888,8
8677188818,8
6999977898,9
6677666616,6
5927155515,5
6677666616,6
8288888881,8
5627155515,5
9999999999,9
7211188818,8
2227222221,2
9999999999,9
5929078811,9
8281188888,8
9927179919,9
5227155515,5
9999989919,9
8288188888,8
8287188888,8
8211188818,8
9921177911,9
3221121111,1
5999999999,9
5921155515,5
9999999919,9
8287188888,8
4444444414,4
7277177717,7
9999999999,9
9999999999,9
9999999999,9
2222221221,2
7241188818,8
9999999999,9
9997952911,9
5999999897,9
7221188718,6
8228188888,8
9999999999,9
5927955515,5
8687188818,8
5999999919,9
9999999919,9
8281188888,8
9999999999,9
2222222111,1
2221111811,9
2222222211,2
5999955515,5
9999994999,9
2221211121,1
9999999999,9
8281188888,8
8211188888,8
6677666616,6
2227677727,7
9999999999,9
3997118711,9
8288188888,8
8221178818,8
2222222111,1
2621178818,8
2222222111,2
9999999999,9
9999199919,9
6267676617,7
9999999999,9
9999999999,9
8281188888,8
5927155515,5
9999999999,9
8288188888,8
5227333123,3
8288888888,8
8929048701,9
9999999999,9
5927155515,5
9999998999,9
9999999999,9
8281188888,8
2227172111,9
9999959999,9
9999999999,9
5937155515,5
4444666646,4
2222221721,2
5671155515,5
9999999999,9
9999999999,9
6277666646,6
8611188818,8
5997155515,5
9999999999,9
9999999919,9
2227736721,7
9999999999,9
9999988999,9
8229177711,9
8288188888,8
6647664616,6
2227222221,2
8221188888,8
9999999999,9
9999999999,9
9999999999,9
6217188888,8
9999998999,9
8288188888,8
9999999999,9
9999999999,9
9999999999,9
7677777717,7
8288888888,8
1288188811,8
9999999999,9
2211188811,8
5937155515,5
9999999999,9
9999999919,9
9999978999,9
2222221221,2
2227333323,3
2241155511,7
9999999999,9
9999999999,9
5999155595,5
9999999919,9
6999999819,8
9999998999,9
9999999999,9
4444444474,4
2227732111,2
2222211121,1
5929078791,9
8687188888,8
9999999999,9
5999999999,9
9999999999,9
5227155515,5
1222222211,1
8288188888,8
9929999999,9
9999997999,9
9999999999,9
5937155515,5
8688188888,8
8221178888,8
2222221221,2
9999999999,9
6667666646,6
5917155595,5
5999955515,5
5927155515,5
2222222221,3
1999911191,9
9999999999,9
2222212211,2
9299977711,9
5921155515,5
9999999999,9
6677666616,6
9999999919,9
9999999999,9
9929788998,9
8297178888,8
8218178888,8
6677666616,6
2227222221,2
4444444414,4
2222222221,2
5999999999,9
4444444414,4
9999999999,9
8621188818,8
9999999999,9
3221211111,1
9999988818,8
8241188888,8
8281188888,8
9999999999,9
9999992919,9
8687188888,8
4444444474,4
9999999999,9
6677766616,6
9999955999,9
6227633623,7
8988188898,8
2222221121,1
8284188888,8
8288188888,8
9999999999,9
2221111111,1
6291178888,8
5227155591,5
9929179999,9
7677777717,7
2227677616,7
9999999999,9
9681178118,9
6277777627,7
9999999999,9
9999999999,9
4444444474,4
1221211121,1
9999999999,9
5999955595,5
2222222711,1
7677777717,7
8288188888,8
5999155515,5
5921155505,5
5921155595,5
8221188888,8
5929155515,5
4444444444,4
7677777717,7
5991155515,5
8211188818,8
2221188818,8
9999999999,9
6277776627,7
2222222221,2
5999155515,5
9999999999,9
9999999919,9
2222232321,3
2227332713,3
8297888818,8
5919179915,9
8641178811,9
7277778717,7
2921178818,8
2222221121,1
2222221121,1
5999999991,9
4444444414,4
8911188818,8
2223233323,3
9999999999,9
9999999999,9
9999955999,9
8288188888,8
5427055515,5
2222222121,1
9999999999,9
9999999999,9
7677777717,7
8627188818,8
5929155515,5
2222221111,1
8288888888,8
8281188888,8
7677777777,7
9999999999,9
7677777717,7
7677737717,7
5221155515,5
9999999999,9
2227222211,2
8241188888,8
9999999999,9
9999999999,9
8281188888,8
9999899989,9
5221172511,5
2222221111,1
5999955515,5
8228188888,8
8288888888,8
9999999919,9
5999999999,9
5991199915,5
5927155515,5
9999999999,9
9999999999,9
4444444414,4
9999999999,9
5999999999,9
2222221121,1
8629179700,9
2222222121,1
8288188888,8
9991188919,8
6677666646,6
9999999999,9
8221188818,8
9999999999,9
6247188888,8
6677666616,6
9999999999,9
2222222121,2
2227222221,2
8288188888,8
2229971121,3
9999999999,9
5999999919,9
5927955595,5
6277776717,7
8221188888,8
8221188888,8
2222222111,1
9999999919,9
1222222211,2
5911155505,5
9999199999,9
8281188888,8
9999999999,9
9999999999,9
8288178818,8
9999999999,9
5997155515,5
8287188888,8
5927155515,5
6229649991,9
8287888888,8
2227222211,2
5927155515,5
6677666646,6
9999999919,9
9999999999,9
1227221111,1
5929155515,5
7677777717,7
5999955515,5
3227233313,3
9999999999,9
9999999999,9
2227221221,2
5991155515,5
4444444414,4
8227178888,8
9999999999,9
9999999999,9
8221188888,8
4444444414,4
8681188888,8
9999999999,9
9627112111,3
8681188888,8
8288188888,8
6677666616,6
8281188818,8
8929198991,9
9999999999,9
8221188818,8
9999978999,9
8288188888,8
9999999919,9
8241188818,8
5999955595,5
7677771313,7
9999999999,9
9999999999,9
6666666616,6
2222233323,3
9999999999,9
9999959999,9
9999999999,9
5929148719,9
8288188818,8
6677666686,6
5222255510,5
9999999999,9
8288188818,8
2222222211,1
9999999919,9
8288888888,8
2221178911,9
9999995999,9
9999999999,9
9999999999,9
9999959999,9
6677666616,6
9999999919,9
9999999999,9
6277666646,6
2222211111,2
9999999999,9
8288888888,8
9999999999,9
5931155515,5
8227188818,9
5929955515,5
5937155515,5
5921155515,5
5927755575,5
6677666616,6
9999999999,9
5999999919,9
5927155515,5
9999999919,9
9999999999,9
9999999999,9
2227211121,2
9929199919,9
2222211121,2
8281188888,8
6677766616,6
6667666616,6
9999951999,9
7677777717,7
5929955595,5
5999155515,5
8288188888,8
8281188888,8
2227255515,5
9999999999,9
9999999999,9
8288188888,8
9929189919,9
8671188818,8
8228188888,8
2921181811,9
9999999999,9
7217177777,7
2221112111,1
5937355515,5
8288888818,8
6677666616,6
4430444444,4
8288888888,8
9999999999,9
7677777717,7
9999999999,9
2221133313,3
8681188888,8
5937155595,5
2227211111,2
7677777777,7
2227722221,2
8228188818,8
5927155595,5
9999999999,9
9999999999,9
9999999999,9
9999999999,9
2227666627,7
5621155515,5
2222222211,2
8221188888,8
4444444414,4
5929155515,5
5927755595,5
5999955595,5
7677777717,7
2999979999,9
8628188888,8
5937155515,5
6677666616,6
9999999999,9
8281188818,8
1647178918,8
8288888888,8
5227238193,3
9999999999,9
9999999919,9
5991155515,5
2227212111,2
6677766646,6
5991155515,5
9999999999,9
5927155515,5
7677177717,7
2929979999,9
6677666616,6
2227777717,7
7277777717,7
2227233123,3
9999999999,9
8687178888,8
2227221221,2
8281188818,8
8288888888,8
6634666646,6
8221188888,8
4444444414,4
8211188888,8
6677666646,6
8287188818,8
2222222221,2
9999999999,9
6267666616,7
8688888888,8
2222221111,1
8221188888,8
5927677791,9
5929153393,3
5937155515,5
9999999999,9
8281188818,8
9629177701,9
4444444414,4
8631691911,9
6677666616,6
6477644616,6
9999999999,9
2227152321,3
4444446414,4
8228188888,8
6999999999,9
4444644414,4
9999999999,9
2222222111,1
5921155515,5
9999999999,9
9999999999,9
9999999999,9
8281188818,8
6688188888,8
4444444414,4
9611188891,9
2222221221,2
2222211121,2
9999999999,9
9999999999,9
8999888888,8
9999999999,9
8687888888,8
9999999999,9
9929999919,9
9999999999,9
9999988898,9
7677777717,7
6677766716,6
4444444414,4
9999199919,9
7677777777,7
9999999999,9
2227723723,7
9999999999,9
8627188818,8
2222211221,2
2227221211,2
9999988999,9
2222222221,2
8681178888,9
2222222221,2
8221188811,8
6677178818,8
9927177711,9
9999999999,9
9999999999,9
9999999999,9
9999999999,9
8288888888,8
2222232223,3
5991155515,5
5997155515,5
9999999999,9
5227211113,3
4444444414,4
9999999999,9
9999999999,9
7221188811,8
8287188888,8
6921177111,7
2227133213,3
5927155515,5
2222221221,2
8618188888,8
5999995999,9
9999999999,9
8281188888,8
4444444474,4
9999999999,9
7221151515,5
9999999999,9
2929133313,3
9999999999,9
2222222121,2
9999999999,9
9999999919,9
8237188811,9
6677666616,6
9999999999,9
9999999999,9
7677177717,7
9999999999,9
5927955515,5
2222222211,1
8288888888,8
9999999999,9
4444444474,4
9999999999,9
9999999999,9
9999999999,9
5927155515,5
6677666616,6
8618188818,8
9999999909,9
9999999999,9
2222211221,2
5921155505,5
5927355515,5
8688888888,8
9999999999,9
8937177711,9
5221155511,5
7677777717,7
9999999999,9
8227188881,8
8287888888,8
9999999999,9
8628188818,8
2221122221,3
7677177717,7
9999999999,9
9929999919,9
2641171711,9
8288188818,8
2222222221,2
5999999919,9
2223722241,2
2222221111,2
1921175911,9
5997955595,5
9999999999,9
9999999919,9
5227113515,5
8288188888,8
9999999999,9
8281188818,8
8221188818,8
3999954999,9
2222222221,1
6627677717,7
8271188888,8
7677777717,7
9999159915,9
4444444414,4
9999999999,9
9999999999,9
9999999999,9
9999999999,9
8647481811,9
2921111911,9
9999999999,9
9929177711,9
9999999999,9
8628188888,8
8281188888,8
5999999999,9
2227221121,2
9999999999,9
9999999999,9
5927155505,5
6444444414,4
7277777787,7
9999999999,9
5221155511,5
8211188888,8
9999999999,9
1277717111,7
6677666616,6
6677774616,6
8287188888,8
7677777717,7
8288188888,8
9999999919,9
8241188888,8
9999999999,9
6647666616,6
5921155515,5
8288188888,8
2221177710,5
8238188818,8
2222221111,1
2222222211,1
6677666616,6
1221155515,5
5927155515,5
8221188888,8
8687888818,8
9999999999,9
9999955915,9
8281188888,8
9999999999,9
9999999999,9
9999999999,9
8288188888,8
6227766627,7
2999999999,9
8287188888,8
4444444474,4
5991155595,5
8641188818,8
8288188888,8
8627178718,8
9999999999,9
5229078811,9
8611188888,8
8681188818,8
9999999999,9
2222222211,1
2227222221,2
9999999999,9
5939955515,5
8288188888,8
9999999999,9
9999999999,9
9999999999,9
8211188881,8
9999999999,9
2929682791,9
8211188818,8
9999999999,9
5929179811,9
2227776711,7
9999999999,9
6677666616,6
5997155515,5
9999999999,9
8688188818,9
9999999999,9
2222221221,2
8227188818,8
8248188818,8
2227132323,2
4444444414,4
9999999999,9
2227257521,3
9999999999,9
7621188718,8
7221113811,9
2222221221,1
2277766627,7
9999999999,9
9999999999,9
5221155515,5
7677177717,7
2222221221,2
4444444474,4
8288188818,8
2222222211,1
2227233323,3
9999999999,9
9999999999,9
9999999999,9
2227232321,3
9999999999,9
9999999999,9
9999999999,9
5999955595,5
7211178718,7
2222222221,2
6227766627,7
8221188888,8
9999999999,9
9999995999,9
8221188818,8
5929155515,5
9999999999,9
9999999999,9
8688888888,8
9999978999,9
8281188888,8
8288888888,8
2267666626,7
9999999999,9
8241188818,8
9999999919,9
8287188888,8
8221188888,8
9999198899,9
9999999999,9
8297188888,8
8281188818,8
8221188888,8
9999999999,9
6999999999,9
9999999999,9
4444444414,4
9999999999,9
6647166616,6
9999999999,9
8647181811,9
6677666616,6
5927155515,5
5222155595,5
9999999999,9
2222222211,1
4444444414,4
2222222221,2
5929155505,5
5921155515,5
6647177707,7
4474444414,4
7677777717,7
2221133323,3
2227777727,7
6677666616,6
8248188888,8
6677666616,6
8621177711,9
7611177717,7
9999199919,9
9999999999,9
8281188888,8
7277178788,8
9999999999,9
2221288818,8
8241188818,8
8221178818,8
2227333313,3
8221178111,9
2222222221,2
9999999999,9
2222221111,1
9999979999,9
8228188888,8
2222221221,2
2227222211,1
9917184819,9
7677122311,7
9999999999,9
2221171911,9
8288888888,8
1222188828,8
8221188888,8
8281188888,8
8288188888,8
6447666616,6
2277776677,7
8688188888,8
4444444414,4
2222222221,2
5227777711,9
2222233323,3
9999997919,9
4444444474,4
2222223111,1
2277766627,7
2227221221,2
5921155515,5
2222232821,2
8631188818,9
1999999995,9
8637178711,9
2227232713,3
2999499919,9
4444444414,4
9999999999,9
8281188818,8
9999999999,9
2241178711,8
9999991999,9
8241188888,8
9929299991,9
2221121111,1
4474444414,4
9999999999,9
4444444414,4
8888888888,8
9999999999,9
9999999999,9
8227188818,8
6641188818,8
2222233213,3
8299188918,9
4444444414,4
8288888818,8
2621112711,9
9999999999,9
9999959999,9
2227222111,2
9999999919,9
8281188818,8
2277757911,7
8288188888,8
2221222221,3
2222211121,2
9999999999,9
9999999999,9
6677766646,6
7288878888,8
2222211321,2
2227222211,2
8288188888,8
2222211121,2
5927122711,9
9999999999,9
8288188888,8
2237333123,9
8288188818,8
6621677727,7
5221155515,5
9999999999,9
5999955595,5
9999999999,9
6227776627,7
2222221121,1
2227233323,3
2222223211,2
2217188818,8
6999999919,9
8221179919,9
3223233811,3
9999999999,9
8221188888,8
4444446616,6
9999999999,9
9999999999,9
9999999919,9
6447646616,6
8281188888,8
9999999999,9
9999999999,9
2222221221,2
5921155511,5
8288888888,8
8288188888,8
8241188888,8
6677666616,6
8288188888,8
9681178118,9
5929155515,5
6444664676,6
8997998981,9
6677666616,6
8241188888,8
2222222121,1
5927299991,9
2222222211,2
2223133323,3
9999999919,9
1221155515,5
5997955515,5
5921155555,5
5937155515,5
8288888888,8
6677666616,6
7677777717,7
8288188888,8
2222211121,2
4444444414,4
8288188818,8
8281188818,8
2221188828,8
9999999999,9
5991995919,5
5991955515,5
5927155515,5
6444444414,4
9999999999,9
8288888888,8
9999959999,9
2227333323,3
9999999999,9
6677666616,6
9999999999,9
2221122101,1
6677666616,6
5999999911,9
5921155515,5
5221155515,5
7677797717,7
6667666676,6
8221188888,8
8627178811,9
9999999999,9
6677666616,6
5929179911,9
